,User,SupEmo
38321,krishind07,rgn
38322,Rajaban74609782,rgn
38323,parthjuneja89,rgn
38324,Palvi_Ramjee,rgn
38325,cheeku75,rgn
38326,ajaychat555,rgn
38327,punitFZS17,rgn
38328,Yasir_bangalore,rgn
38329,aviatorpunjabi,rgp
38330,sanjuhsvj,rgn
38331,RameshBeeKe,rgp
38332,Nagarjun14n,rgn
38333,newsuntold,rgp
38334,PursueRam,rgn
38335,Rkyadav3696,rgp
38336,SHRAVANNKAROM1,rgp
38337,gopichand_me,rgp
38338,JangliRaja,rgn
38339,iamkaranbachani,rgn
38340,khatri_shantanu,rgn
38341,vigmukesh,rgn
38342,tweet2GAURANG,rgn
38343,NishaAjayKanoj1,rgn
38344,rafik_lodhi,rgp
38345,krishind07,rgn
38346,Jaydeep_Bapat,rgn
38347,VinaySk20,rgn
38348,raagimudde1,rgn
38349,Nilutpol324,rgp
38350,sam_dutta,rgp
38351,Tinu0306,rgn
38352,piatooths,rgp
38353,V_Resonance,rgp
38354,iNeelesh,rgp
38355,iNeelesh,rgn
38356,GhitmSumit,rgn
38357,Savyasachii,rgp
38358,Vishwaguru14,rgp
38359,SyedJaveedAslam,rgn
38360,jairajbafna,rgn
38361,RadPoll,rgn
38362,_A_j_i_t,rgp
38363,sachin_kamte,rgn
38364,praveengagan,rgp
38365,dassnikhil,rgp
38366,Opinion20191,rgp
38367,Amtthakur,rgp
38368,pktomar,rgn
38369,INCdilse,rgn
38370,kumardurgesh262,rgn
38371,SandipGhose,rgn
38372,rahulvatsa,rgn
38373,IshaSG,rgp
38374,KISHORANURAG,rgp
38375,madhuc430,rgn
38376,ECKolkata,rgn
38377,binoyalc,rgn
38378,Sachinbambhniya,rgn
38379,ajaychat555,rgp
38380,shivuchavadi,rgp
38381,the_AnuBhavKr,rgp
38382,akashsable510,rgp
38383,Sachinshy,rgp
38384,Jaydeep_Bapat,rgn
38385,jaydiprathod_,rgp
38386,Jaydeep_Bapat,rgn
38387,ScribeVishal,rgp
38388,imkamalrawat,rgn
38389,gayatri2612686,rgn
38390,ravisheoran,rgp
38391,agrawmohit,rgp
38392,rvasisht,rgn
38393,AKLalB,rgn
38394,iamkaranbachani,rgn
38395,ajaychat555,rgn
38396,Tinu0306,rgn
38397,MaSa0887,rgn
38398,bharatpatni,rgn
38399,iamkaranbachani,rgn
38400,iamkaranbachani,rgp
38401,SeethkalKushal,rgn
38402,FearlessDPSingh,rgn
38403,KajaVinoth,rgp
38404,UttamKu37816586,rgp
38405,rech12,rgn
38406,indiclogic,rgn
38407,JangliRaja,rgn
38408,JabezKelly1,rgp
38409,ajaychat555,rgp
38410,Anukul_Behera,rgn
38411,tweetkundan,rgp
38412,ajaychat555,rgn
38413,ksvijayabaskar,rgn
38414,Muhamma41623126,rgn
38415,ksvijayabaskar,rgn
38416,JangliRaja,rgn
38417,LalG81530612,rgn
38418,PalakGuptaa,rgp
38419,KhManiranjanSin,rgn
38420,GauravT_96,rgn
38421,iNeelesh,rgn
38422,AbasahebDeokar,rgn
38423,iamayushjain_,rgn
38424,AbhirajSinghSo4,rgp
38425,AnkitaLnct,rgn
38426,Vijayhema87,rgn
38427,Jaydeep_Bapat,rgn
38428,Satishrathod100,rgn
38429,KalyaniRudresh,rgn
38430,pcjodukallu,rgn
38431,Yasir_bangalore,rgp
38432,GirishCShastry,rgn
38433,AbinavMurthy,rgn
38434,Raebareliin,rgp
38435,INCdilse,rgn
38436,Anirban_AITC,rgn
38437,govind_ratilal,rgn
38438,iam_Agarwal,rgn
38439,pkm1999,rgn
38440,Rspatil_22716,rgn
38441,Nishtri13,rgp
38442,MalikNawaz79,rgn
38443,KarticVariar,rgp
38444,DeepalTrevedie,rgn
38445,HarsimranSing18,rgn
38446,shyamsundarm358,rgn
38447,SubhradiptaDeb2,rgp
38448,PuriVirender,rgn
38449,abhinavsinghkvl,rgp
38450,FearlessDPSingh,rgn
38451,KalyaniRudresh,rgn
38452,KalyaniRudresh,rgn
38453,piyush_1227,rgp
38454,rohitagarwal06,rgp
38455,RajIshant14,rgp
38456,FindingNimo02,rgp
38457,activefromUSA,rgp
38458,Rachit15531849,rgp
38459,dontstageit,rgp
38460,Saki_Farhad,rgn
38461,AshuImGud,rgn
38462,KhManiranjanSin,rgp
38463,BJP4BUDAUN,rgn
38464,rapemuktindia,rgn
38465,GargNihal,rgn
38466,rajatvaishsuraj,rgn
38467,haria1979,rgn
38468,AdityaSingh_Gwl,rgp
38469,Smitadeep1,rgp
38470,SiddharthRoy25,rgn
38471,BearBull99,rgp
38472,bongaviator,rgn
38473,iamsudhish,rgp
38474,Jaydeep_Bapat,rgp
38475,prajal_patel,rgn
38476,001amitsingh,rgp
38477,001amitsingh,rgp
38478,MehrotraRP,rgn
38479,anandji72,rgp
38480,ProfSRK,rgp
38481,Vijaykumar_bu,rgn
38482,khushbo82615997,rgp
38483,DessieAussie,rgn
38484,pranaypathak26,rgn
38485,RatnakarRout2,rgp
38486,ssinghdesign10,rgn
38487,BhanuLamba1,rgn
38488,Unnikgs,rgp
38489,PratibhaPinto,rgn
38490,rahulvatsa,rgp
38491,Dramit356,rgn
38492,iamkaranbachani,rgn
38493,dipaksamanta,rgp
38494,Yasir_bangalore,rgp
38495,RimaChaturvedi,rgp
38496,Manikandanraj92,rgp
38497,Swaroops30,rgn
38498,gouravguptac,rgn
38499,NKPrasa77247245,rgn
38500,Vijayhema87,rgn
38501,AskHimanshuu,rgp
38502,Bose4India,rgn
38503,SubshriS,rgn
38504,Khatriganpat,rgp
38505,RSKhatri2,rgn
38506,avinashsardar,rgn
38507,NoumanBasravi,rgp
38508,gundug8,rgp
38509,AyanPillai,rgn
38510,ishivamgupta,rgp
38511,farhanejaz,rgn
38512,drnitinchaube,rgn
38513,pktambe,rgn
38514,TheZenix1,rgn
38515,sumant_tweets,rgn
38516,hrishikesh02,rgn
38517,RafaTweets_,rgn
38518,Saurabh79962100,rgp
38519,aniketsp,rgn
38520,drift_amit,rgn
38521,sudhakarvenkat,rgp
38522,beinsunny,rgn
38523,CowTalking,rgp
38524,AKunchurkar,rgn
38525,Nishtri13,rgp
38526,DSthapan,rgp
38527,SandipGhose,rgn
38528,MdJunai43779550,rgp
38529,skalpanap,rgn
38530,prkpunter,rgn
38531,pinakparekh4u,rgp
38532,snby07,rgn
38533,snby07,rgn
38534,ksarvottam621,rgn
38535,athularavind,rgp
38536,NeerajD74723449,rgn
38537,AskToRahulSingh,rgn
38538,writerNV,rgn
38539,youdle,rgp
38540,vrdeva,rgn
38541,pint_of_saffron,rgp
38542,ambuj1tripathi,rgn
38543,whydeepak,rgp
38544,vikram140gulati,rgp
38545,kumardurgesh262,rgn
38546,jaya_sen,rgp
38547,ajaychat555,rgn
38548,RimaChaturvedi,rgp
38549,Pariksh88188942,rgn
38550,LogicaliIndian,rgn
38551,pallavidatta,rgn
38552,PuriVirender,rgn
38553,MayankJ54712123,rgp
38554,Vishwadeepakjha,rgp
38555,soumyakanta1988,rgn
38556,kam_kamanjan,rgn
38557,saviour_era,rgn
38558,AgarwalSamrat,rgp
38559,SiddharthRoy25,rgn
38560,Vijayhema87,rgn
38561,deshi_liberal,rgn
38562,Nishtri13,rgn
38563,sainimmm,rgn
38564,ishan_putra,rgp
38565,KirtiK,rgp
38566,MukeshDolia,rgn
38567,Beingavtar,rgn
38568,iamkaranbachani,rgp
38569,iamchetanverma,rgp
38570,Rishabh45265731,rgp
38571,MBTheGuide,rgp
38572,MBTheGuide,rgp
38573,hitesh0051,rgp
38574,sanjeev8273,rgp
38575,rahulvatsa,rgp
38576,Anwesha25029948,rgn
38577,HenryPeterjmj23,rgp
38578,pravingandhino1,rgp
38579,DigitalNaresh,rgp
38580,WaBhatti1,rgp
38581,jaffri_hunain,rgp
38582,vineethkarata,rgn
38583,Reetimishra18,rgn
38584,RimaChaturvedi,rgp
38585,vinsinners,rgp
38586,kumardurgesh262,rgn
38587,iamTapanPandya,rgp
38588,iamTapanPandya,rgn
38589,himachalwire,rgp
38590,CaptAssamRegt,rgn
38591,talk2_priya,rgp
38592,gillipix,rgn
38593,uday3393,rgp
38594,AtrijKasera,rgp
38595,Sarwat_IBA,rgn
38596,PraveeenAg,rgn
38597,Rambhupalreddyt,rgp
38598,dollkarmakar,rgn
38599,RimaChaturvedi,rgn
38600,AzfarJahangir,rgn
38601,Antevasin10,rgn
38602,dattuagarwal,rgp
38603,Prabhat93078075,rgn
38604,ShyamKumarNair3,rgn
38605,bot_4_retweet,rgn
38606,Rajdeep94120206,rgn
38607,Priyanka0709s,rgn
38608,paray1,rgn
38609,Priyanka0709s,rgn
38610,aa_rkt,rgn
38611,aa_rkt,rgn
38612,aa_rkt,rgn
38613,aa_rkt,rgn
38614,aa_rkt,rgn
38615,aa_rkt,rgn
38616,SANTOSHCHAVAN75,rgn
38617,Arvind_kool,rgn
38618,asimkfarooq,rgp
38619,sachinsharma528,rgn
38620,prasantabjym,rgn
38621,yash_gp,rgp
38622,kunaldevbjp,rgp
38623,Kevinit,rgn
38624,Qizra0722,rgn
38625,PriyanGMenon,rgn
38626,__Santanu,rgn
38627,dream4everrrr,rgn
38628,Sahayamarylove,rgn
38629,NitinYdv3,rgn
38630,ManooJarahi,rgp
38631,RimaChaturvedi,rgp
38632,dayakanive2,rgp
38633,gauravs100,rgp
38634,roarDworld,rgn
38635,muni_mishra045,rgp
38636,charmer_nku,rgn
38637,vickywadhwani,rgn
38638,KhManiranjanSin,rgn
38639,sachin_kamte,rgn
38640,RimaChaturvedi,rgn
38641,shubkar3879,rgp
38642,kumardurgesh262,rgn
38643,abantika01,rgp
38644,KHAGESHKHERA,rgp
38645,SHUBHAM64228847,rgn
38646,krishind07,rgn
38647,roarDworld,rgn
38648,NATASAMRAAT,rgn
38649,aparna_krishh,rgp
38650,JangliRaja,rgn
38651,ajaychat555,rgn
38652,BureaucracyBuzz,rgn
38653,KhManiranjanSin,rgn
38654,roarDworld,rgn
38655,BhaskarVasistha,rgp
38656,SanjayHsharma,rgn
38657,AayeshaAnamika,rgn
38658,Ganjampuo,rgp
38659,savitha_rao,rgn
38660,Gautam558,rgn
38661,MBTheGuide,rgp
38662,MajumdarSid,rgn
38663,Vaishal48092930,rgn
38664,RimaChaturvedi,rgp
38665,DoctoredSpeech,rgp
38666,ashwin_vara,rgn
38667,pkm1999,rgn
38668,kumardurgesh262,rgn
38669,Rohitsinghpan14,rgn
38670,Enlivened_Viral,rgp
38671,DoctoredSpeech,rgp
38672,RajeevR1972,rgn
38673,SparshG44497974,rgn
38674,CHUBHTIVAANI,rgp
38675,khandre_shashi,rgp
38676,aparnaupadhaya,rgn
38677,whydeepak,rgp
38678,Saif91622571,rgp
38679,saurabhstcp14,rgn
38680,KajaVinoth,rgn
38681,mahifanboy,rgp
38682,Kevinit,rgn
38683,Santosh88103354,rgn
38684,mahe1966,rgp
38685,rahulvatsa,rgn
38686,ishan_putra,rgp
38687,Sachivg,rgn
38688,NewsMobileIndia,rgp
38689,alamgirizvi,rgn
38690,iPankaj78,rgn
38691,mohitrajdubey,rgn
38692,tracaratan,rgn
38693,ashwinkodoth,rgn
38694,Officeofhuzaif,rgp
38695,RimaChaturvedi,rgn
38696,CaptAssamRegt,rgp
38697,Mohamme18591819,rgn
38698,MBTheGuide,rgp
38699,manishapatel82,rgn
38700,CaptAssamRegt,rgn
38701,KannaPhaneendra,rgn
38702,SwapneelSMohite,rgn
38703,SwapneelSMohite,rgn
38704,himanshushivnan,rgn
38705,SatieshBJP,rgn
38706,activefromUSA,rgp
38707,activefromUSA,rgn
38708,Vinourfriend,rgn
38709,Sidd91902935,rgn
38710,PradipPatil999,rgn
38711,pavanverma_ms,rgp
38712,iamsudhish,rgn
38713,ranjan14in,rgp
38714,iamsudhish,rgn
38715,rishabh1808,rgp
38716,welworth,rgn
38717,sanghi_vivek22,rgn
38718,88sharmarishab,rgp
38719,AmVikesh711,rgn
38720,indiclogic,rgn
38721,India_first4me,rgp
38722,Sangachhwadham,rgn
38723,keyurnakum,rgn
38724,SRGanguli1,rgn
38725,_ishfaqw,rgn
38726,DrSwayamsevak,rgn
38727,Yasir_bangalore,rgp
38728,deeranjan,rgn
38729,nivesingh,rgn
38730,pavanverma_ms,rgn
38731,RoshanSonmi,rgn
38732,DoctoredSpeech,rgn
38733,krishind07,rgn
38734,nirvana74v,rgn
38735,ShriramSudrik,rgn
38736,VijayWriter,rgn
38737,kumardurgesh262,rgn
38738,HarshadKharde,rgn
38739,RimaChaturvedi,rgn
38740,anu_rnj,rgn
38741,ashwin_vara,rgn
38742,Manikandanraj92,rgn
38743,vjshankar,rgn
38744,ShakiraJumani,rgp
38745,av_adh,rgn
38746,RUDEKHAN_FAZAL,rgp
38747,innews16,rgp
38748,justliveit21,rgn
38749,PublicPetation,rgp
38750,vaikunt_h,rgn
38751,deepak_s_2000,rgn
38752,SandeepSopori,rgp
38753,chnharish,rgp
38754,JainMe14,rgn
38755,ShaShan88999606,rgn
38756,IMSHREESHAIL,rgn
38757,SparshG44497974,rgn
38758,PavanVasista3,rgn
38759,pradeepv21,rgp
38760,roarDworld,rgn
38761,roarDworld,rgn
38762,PatelSapna1728,rgp
38763,AskTamal,rgn
38764,roarDworld,rgp
38765,iamsudhish,rgp
38766,dpkepf,rgn
38767,MrMoudgil,rgn
38768,VIRENINFRA,rgn
38769,tanmoys06276041,rgn
38770,JaneuUdhari,rgn
38771,pallavidatta,rgn
38772,Anuubhav,rgn
38773,Ayushja54315355,rgn
38774,SP_Abhisar,rgn
38775,InduSachan,rgn
38776,lalitnagarmla,rgn
38777,Inventico7,rgn
38778,INCdilse,rgp
38779,schethank,rgn
38780,kumardurgesh262,rgn
38781,AskTamal,rgn
38782,AbhijeetBorgao3,rgp
38783,Pkgoel27,rgn
38784,DesiStocky,rgp
38785,IMKUNALWALI,rgp
38786,SudheerReddy_,rgn
38787,Bunnysaif1,rgp
38788,CaptAssamRegt,rgn
38789,vjrajbhar007,rgp
38790,saying_as_it_is,rgp
38791,Brahmadasvv,rgp
38792,amitabh_bhat,rgn
38793,VickyINC04,rgp
38794,SwatiJ0411,rgn
38795,i_am_ganguly,rgn
38796,pavanverma_ms,rgp
38797,vivekIT3,rgn
38798,sunil_rupani,rgn
38799,Kaunain48997740,rgn
38800,bengaluruputra,rgn
38801,lata1509,rgn
38802,indian09414882,rgn
38803,Master8145,rgn
38804,EagleEye009,rgn
38805,SandipGhose,rgn
38806,TriptiRTiwari,rgn
38807,ayurveda_sri,rgn
38808,chanderkent,rgn
38809,SuddiK,rgp
38810,Soamras,rgp
38811,_CrocusBlossom,rgp
38812,indiclogic,rgn
38813,iamTapanPandya,rgp
38814,MiRajeshPatil,rgn
38815,_adarsh_ilango,rgn
38816,daulatjada,rgn
38817,editorkumar,rgn
38818,pardeepjha,rgn
38819,VIBHUBANSA,rgn
38820,tracaratan,rgn
38821,tracaratan,rgn
38822,_I_OPINE_,rgn
38823,indiclogic,rgn
38824,sidharthsogani,rgp
38825,GUNTISIVA2,rgp
38826,iiirdi,rgp
38827,iamTapanPandya,rgp
38828,kotiya_ajay,rgp
38829,AskTamal,rgn
38830,vigmukesh,rgn
38831,rnrajan7,rgn
38832,bengaluruputra,rgn
38833,KyasapuraS,rgn
38834,abhi4u05,rgp
38835,siinghavinash,rgn
38836,zealram,rgn
38837,KeshavKantShrma,rgn
38838,rzk_ali,rgp
38839,RaiAtulRai,rgn
38840,AMadhumala,rgn
38841,IamHappyIndian1,rgp
38842,IamJavedAKhan,rgp
38843,SHRiNY6,rgp
38844,rkreddy_d,rgn
38845,ShekarBellare,rgp
38846,parinsangoi007,rgn
38847,VenkataRavi_N,rgn
38848,eswar_esha,rgn
38849,SajalSingh2024,rgn
38850,puranik_kaushik,rgn
38851,puranik_kaushik,rgp
38852,AKLalB,rgp
38853,pavanverma_ms,rgn
38854,anupmudgal,rgn
38855,KaushikkTanvier,rgn
38856,ravi27kant,rgp
38857,rohitrai83,rgn
38858,iamsudhish,rgp
38859,NewsJ1964,rgn
38860,PrasadShailja,rgn
38861,satishgarg53,rgn
38862,Iamrao07,rgp
38863,RamanujSingh_IN,rgn
38864,iamvipulsharma,rgp
38865,deeppatel12389,rgn
38866,iamTapanPandya,rgn
38867,manisha__gupta,rgn
38868,Jackofall_India,rgn
38869,PraveeenAg,rgn
38870,joyjeetchowdhur,rgn
38871,life_srikanth,rgn
38872,KakasahebBadami,rgp
38873,maheshk20600708,rgn
38874,amodmishra98,rgp
38875,Made_in_IND,rgn
38876,iamTapanPandya,rgp
38877,PraveeenAg,rgn
38878,Sunnykr97844043,rgp
38879,RimaChaturvedi,rgn
38880,Harishchodhry1,rgp
38881,kumardurgesh262,rgn
38882,Prtattwit,rgn
38883,tracaratan,rgn
38884,msanjay1930,rgn
38885,PriynkaGandhiv,rgp
38886,rajat_goel,rgn
38887,imraahulrp,rgp
38888,ankitAw01,rgp
38889,uttrom,rgn
38890,fiveess15,rgp
38891,prateekmishra_1,rgn
38892,Pawan_BJPsevak,rgp
38893,toshifroni,rgp
38894,manish20082009,rgp
38895,tracaratan,rgn
38896,rajat_goel,rgn
38897,SunilRaiUP,rgp
38898,MrMOTOGRAPHER,rgn
38899,vikram140gulati,rgp
38900,Cricketjunkie45,rgp
38901,sanchi_tyagi_,rgp
38902,pavanverma_ms,rgp
38903,drnitinchaube,rgp
38904,RimaChaturvedi,rgp
38905,Ahsanmd786,rgp
38906,rajat_goel,rgn
38907,krishind07,rgn
38908,rajat_goel,rgn
38909,mpHamdulla,rgp
38910,RimaChaturvedi,rgn
38911,iambk925,rgp
38912,savitha_rao,rgn
38913,sanvai,rgn
38914,Chandrakbose,rgn
38915,Sahayamarylove,rgn
38916,navinbadshaw,rgn
38917,iamTapanPandya,rgp
38918,DKinyaje,rgp
38919,_aditya_sinha_,rgn
38920,Er_amitmishr,rgn
38921,Ansarikhalid7,rgp
38922,sheelakiyer,rgp
38923,azizull17009674,rgp
38924,LakshadweepCon1,rgp
38925,LakshadweepCon1,rgp
38926,mpHamdulla,rgp
38927,RimaChaturvedi,rgp
38928,RimaChaturvedi,rgp
38929,joesaggar,rgn
38930,indiclogic,rgn
38931,Yasir765189,rgp
38932,parulsabherwal,rgp
38933,exhortofgeeta,rgp
38934,umasudhir,rgp
38935,ajaychat555,rgp
38936,RimaChaturvedi,rgp
38937,bansal023,rgn
38938,Vijayhema87,rgn
38939,m_libin,rgn
38940,BHiren,rgn
38941,AbinavMurthy,rgp
38942,whatanews4u,rgn
38943,GAUTAMGUPTA10,rgp
38944,DrSagoricawb,rgp
38945,KumarSe72338987,rgn
38946,roheetsngh576,rgn
38947,RimaChaturvedi,rgp
38948,kumardurgesh262,rgn
38949,drnitinchaube,rgn
38950,roarDworld,rgn
38951,daulatjada,rgn
38952,ajaychat555,rgn
38953,sanzpreet,rgp
38954,amitkaggarwal8,rgp
38955,pratu167,rgn
38956,AKLalB,rgn
38957,RakshitKaushik6,rgn
38958,ashok992,rgn
38959,TK_107,rgn
38960,umarshervani,rgp
38961,fermiparadox27,rgn
38962,nimit_mehta08,rgp
38963,devenrolly1987,rgn
38964,Jaydeep_Bapat,rgn
38965,vinayakr,rgp
38966,roarDworld,rgn
38967,kumardurgesh262,rgn
38968,gargashutosh,rgp
38969,rohanmlw,rgn
38970,Gaurav_1Indian,rgp
38971,cavipinnagpal,rgn
38972,PrriyaRaj,rgn
38973,thatelusivebug,rgp
38974,Jaydeep_Bapat,rgn
38975,SandipGhose,rgp
38976,ImAnkitRajendra,rgp
38977,Sheku__,rgp
38978,Ravi_Kotresh,rgp
38979,pkm1999,rgn
38980,pkm1999,rgp
38981,pkm1999,rgp
38982,pkm1999,rgn
38983,cs_sayz,rgp
38984,techgemmy,rgn
38985,prahladddd,rgn
38986,GauravPandya,rgp
38987,pmaliens,rgn
38988,LaksshyaAdvani,rgn
38989,Prince18697197,rgn
38990,Prince18697197,rgn
38991,PritaMukherji,rgp
38992,NrjNambo,rgn
38993,SiddG19,rgn
38994,Maango_maan,rgp
38995,joharashwin,rgn
38996,pmaliens,rgn
38997,iam_gaya3guru,rgn
38998,Beingpatrioticc,rgp
38999,r_subrahmanian,rgn
39000,PandaaSuvam,rgn
39001,s_satire,rgp
39002,DrRicha_24,rgp
39003,ashwin_vara,rgn
39004,vksunil,rgn
39005,satishgarg53,rgp
39006,kgpsurd,rgp
39007,indiclogic,rgn
39008,sumanpani,rgp
39009,DoctoredSpeech,rgn
39010,RSUKANYA8,rgn
39011,arijitdas2603,rgn
39012,PrashantValaBJP,rgn
39013,Vasudev00411816,rgn
39014,BiswadipBanerj5,rgn
39015,rajveer34567,rgp
39016,savitha_rao,rgn
39017,indiclogic,rgp
39018,JainSauhard,rgn
39019,phillgardenofrs,rgn
39020,rahulrajnews,rgn
39021,GautamMirdha,rgn
39022,JainSauhard,rgn
39023,prashantverma33,rgn
39024,Wisdom_strength,rgn
39025,PursueRam,rgp
39026,KakasahebBadami,rgp
39027,PrabhatYashi,rgn
39028,SjAmruta,rgn
39029,INCdilse,rgp
39030,anikghosh,rgn
39031,mukunnd_,rgp
39032,parijatpande,rgn
39033,correctsmiles,rgn
39034,WeForNews,rgn
39035,PrabhatYashi,rgn
39036,savitha_rao,rgn
39037,arunkumarsgs,rgn
39038,niharajmera,rgp
39039,iamsmithaa,rgn
39040,amit_karche,rgn
39041,iamYoGeSh_PawaR,rgp
39042,nautankiking,rgn
39043,go4avinash,rgn
39044,VipulPatel__,rgn
39045,NaveenDamaraju,rgn
39046,RaviMehta00,rgp
39047,pradeepv21,rgn
39048,NaveenDamaraju,rgn
39049,urstrulysivaMB,rgp
39050,iamTapanPandya,rgn
39051,imAjitGarg,rgn
39052,pkm1999,rgn
39053,sunitadsilva,rgp
39054,CHAMANRAINA,rgn
39055,MrinalBharati,rgn
39056,savitha_rao,rgn
39057,luckyjm85,rgp
39058,RameshK45077,rgp
39059,Srini_imi,rgn
39060,S_TripathiJi,rgn
39061,fermiparadox27,rgn
39062,pradeepv21,rgp
39063,1Patelzuber,rgn
39064,khimaanshu,rgn
39065,ishtiaq787,rgp
39066,ishtiaq787,rgp
39067,caesar_on20,rgn
39068,kounjaatho,rgp
39069,tracaratan,rgn
39070,Enlivened_Viral,rgn
39071,forexmayhem,rgn
39072,Maango_maan,rgn
39073,ravee011,rgn
39074,forexmayhem,rgn
39075,badal_100,rgp
39076,IVijayboi,rgn
39077,iamayushjain_,rgn
39078,dstomar_ds,rgp
39079,pd_007mikun,rgn
39080,satishgarg53,rgn
39081,tracaratan,rgn
39082,ShriMITAKARI,rgp
39083,SiddharthRoy25,rgn
39084,SiddharthRoy25,rgn
39085,NaveenknINC,rgn
39086,sisir_pradhan,rgn
39087,abesonbabu,rgp
39088,minminipenn,rgn
39089,AskTamal,rgp
39090,indiclogic,rgp
39091,KakasahebBadami,rgp
39092,EMAbdulRahiman1,rgn
39093,ParthaB34769052,rgp
39094,patnisushil,rgp
39095,ki_matha,rgn
39096,muralimbhat,rgn
39097,Jaydeep_Bapat,rgn
39098,ModiFied_Dream,rgp
39099,archanapanigra7,rgn
39100,nrajaji1,rgn
39101,kanareese,rgn
39102,Lian_Suantak,rgp
39103,RimaChaturvedi,rgn
39104,SureshM67430734,rgp
39105,Kartik1103,rgn
39106,VenuHPMC,rgp
39107,azherhusain,rgp
39108,maqbool_sm,rgn
39109,Inzamam48959850,rgp
39110,rd202021,rgn
39111,spayak_n,rgp
39112,askmvb,rgp
39113,IndiaNextPM,rgp
39114,itsDivasChoice,rgn
39115,rishikesh_choud,rgn
39116,roarDworld,rgp
39117,yogarvind1969,rgn
39118,ParthaB34769052,rgn
39119,VakilBharati,rgp
39120,NaveenDamaraju,rgn
39121,nikhilgupta2020,rgn
39122,dushmantiwari,rgn
39123,the_edifice_man,rgn
39124,Kamlesh28656260,rgp
39125,loDaV5xn0o3mjb4,rgn
39126,satishgarg53,rgn
39127,hemantth1,rgn
39128,younusakmogral,rgp
39129,imohitag,rgp
39130,NewsMobileIndia,rgp
39131,RajKuma61361017,rgp
39132,TheAnushreeDash,rgn
39133,Sunil35872572,rgp
39134,NageshDwivedi4,rgn
39135,satishgarg53,rgn
39136,tkcsenthil,rgn
39137,tkcsenthil,rgn
39138,bharatpatni,rgn
39139,subroto3790,rgp
39140,niravjagruti,rgp
39141,INCdilse,rgp
39142,krishind07,rgn
39143,activefromUSA,rgp
39144,SandipGhose,rgn
39145,srivastva14,rgn
39146,I_amMaqbool,rgn
39147,HemangVora1,rgp
39148,gauravs100,rgn
39149,Saptarishi011,rgn
39150,rohiit_jain,rgn
39151,ashwin_vara,rgp
39152,ashwin_vara,rgp
39153,AnasMeh50271018,rgp
39154,Sandeepnirvan_,rgn
39155,sujithksu,rgp
39156,prkmodi,rgp
39157,piyushagarwal7,rgn
39158,PatelRealIndian,rgn
39159,ravipolara,rgp
39160,krchandan,rgp
39161,IamHappyIndian1,rgp
39162,ameyasays,rgn
39163,BhagatCingh,rgn
39164,nishantandrews,rgp
39165,BADmASS_budhiya,rgn
39166,puniashaab,rgp
39167,anilkumartjinc,rgp
39168,latheef_sherin,rgp
39169,esuretechnology,rgn
39170,rupesh0210,rgp
39171,roarDworld,rgn
39172,newtons_0th_law,rgp
39173,gauti2,rgn
39174,pilanKARMA,rgn
39175,Sindhudhar,rgn
39176,akhibansal1989,rgp
39177,devashi36451209,rgn
39178,anirudhashok911,rgn
39179,pmaliens,rgp
39180,ashwin_vara,rgn
39181,feelwhatyoucan,rgp
39182,prasenp18,rgn
39183,PavanVasista3,rgn
39184,DeepakFebdaewoo,rgn
39185,iamTapanPandya,rgp
39186,JainSauhard,rgp
39187,shetty_sushant,rgp
39188,smartshan_87,rgn
39189,ranjan14in,rgp
39190,SethHershal,rgp
39191,srisri1956,rgn
39192,sunilhemnani,rgn
39193,Jackofall_India,rgp
39194,BHiren,rgn
39195,gobinda79594392,rgp
39196,AdithMalhotra,rgn
39197,CaptAssamRegt,rgp
39198,swapnil_karma,rgp
39199,satishgarg53,rgn
39200,mohithgowda238,rgn
39201,bidsmack21,rgn
39202,suddhya,rgn
39203,iamTapanPandya,rgp
39204,brijeshyadav,rgn
39205,dmalok,rgn
39206,Ajayvchandra1,rgp
39207,CaptAssamRegt,rgn
39208,Jackofall_India,rgn
39209,sudhirbharg,rgn
39210,mayank10890,rgn
39211,Jackofall_India,rgn
39212,iamsabbs,rgn
39213,pranamkrishnap,rgn
39214,RoshanSdrprop,rgn
39215,INCdilse,rgn
39216,ravipratapdubey,rgn
39217,Karan_t_singh,rgn
39218,anilsharmaa,rgp
39219,niravjagruti,rgn
39220,ranjan14in,rgp
39221,pintoo2060,rgp
39222,News9Tweets,rgn
39223,yogivimal,rgn
39224,iamsudhish,rgn
39225,amrya,rgn
39226,opt_i_mistic,rgp
39227,prabal_twit,rgp
39228,IMunagalaMidhun,rgp
39229,yadav9778,rgp
39230,rkvvss,rgn
39231,santhastwitz,rgn
39232,Ganjampuo,rgn
39233,go4avinash,rgn
39234,SumanRajeev2,rgn
39235,amarnathpayal,rgn
39236,tweet2GAURANG,rgn
39237,wafflencoffee,rgn
39238,iiirdi,rgn
39239,SandipGhose,rgn
39240,krishind07,rgn
39241,sajay9462,rgp
39242,r_subrahmanian,rgn
39243,TriptiRTiwari,rgp
39244,TriptiRTiwari,rgn
39245,AairahHasan,rgn
39246,vishal_svt,rgn
39247,Geralt__Witcher,rgn
39248,Prtattwit,rgn
39249,contact2r,rgn
39250,Vijayhema87,rgn
39251,contact2r,rgn
39252,monardesai,rgn
39253,Humanity9999999,rgn
39254,gwaliorka,rgp
39255,donzer7,rgn
39256,girish_joshig,rgn
39257,krsnakhandelwal,rgp
39258,Global_Bakait,rgn
39259,Santosh02578541,rgp
